id,label
22.teemu-ainasoja.jpg,1
455.46_Q320.jpg,0
71.Paulette-Thompson.jpg,0
50.pngtree-confused-person-continuous-one-line-drawing-vector-illustration-png-image_4011395.jpg,1
43.confused-doctor-against-white-background-PHGTJF.jpg,1
258.images-of-angry-faces-23.jpg,0
223.1680.jpg,0
203.500_F_209586150_YavczjLnVykpATKOgSR7W92HIh0kXBzw.jpg,0
140.smile-428895_960_720.jpg,0
273.confused-woman-attempts-to-install-hard-drive-looking-young-red-hair-connector-cable-36536751.jpg,1
385.98257.jpg,1
359.16814.jpg,0
2.tumblr_mw7o44vo7e1rkb27mo1_1280.jpg,0
13.Max-Gill-Credit-Ray-Burmiston-700x455.jpg,0
347.318254_31329_S.jpg,1
44.black-woman-pose-for-photo-female-model-stock-photos_csp49785438.jpg,0
643.s_24831_4f62b805e01b4.jpg,1
40.Di-FB-Profile.jpg,0
107.74728.jpg,1
280.130923-dazed-Vaughn-02_ngzrfq.jpg,1
269.depositphotos_54789851-stock-photo-confused-mature-woman-looking-at.jpg,1
331.pngtree-vector-icons-frown-at-problems-and-frown-png-image_3427396.jpg,1
260.confused-businessman_23-2147504388.jpg,1
324.42276403-elderly-woman-looking-confused-with-question-marks-above-her-head.jpg,1
23.young-pretty-hispanic-teen-girl-confused-young-person-107546202.jpg,1
229.nawazuddin-300_0.jpg,1
148.depositphotos_197828374-stock-photo-confused-young-blonde-woman-looking.jpg,1
198.dc4f082034258482559149365026a795d393db3e.jpg,1
61.maxresdefault.jpg,0
328.B9315543865Z.1_20141217194649_000_GP69EJU49.1-0.jpg,0
409.terrain_1352610_thumb.jpg,1
151.maxresdefault.jpg,1
230.richard-linkater-movies-ranked.jpg,1
110.storyblocks-a-woman-is-shrugging-thinking-confused-with-a-curious-expression-i-don-t-know-a-woman-or-girl-with-a-sad-face-emotion-and-question-mark-hand-drawn-flat-style-illustration-with-cartoon-character_rHuL8ZEGE_SB_PM.jpg,1
152.74bda-bryonysmall.jpg,0
297.Eduard%20Fosch%20desk%20web.jpg,0
148.CethanyReads.256.594710.jpg,1
192.slideshow-where-are-they-now-dazed-and-confused-Ben-Affleck.jpg,1
259.rajiv-bajaj-e1548064440279-770x433.jpg,1
7.FullSizeRender-6.jpg,0
69.gender_neutral_baby_names_gettyimages-664653289_43westend61.jpg,0
219.person_confused_lot_words_background-xl-19480-0.jpg,1
265.77b864fe4979deaa5ebffa37c437d366.jpg,1
86.medium_5581012353-1.jpg,0
6.confused-2681507__340.jpg,1
52.4987183879417.jpg,0
193.confused-man-looking-for-something-in-a-carton-box-on-a-white-wall-J0E49H.jpg,1
258.210701363.jpg,1
353.20160124-App-Soups-02398-256x256.jpg,0
124.article-2568230-1BD8C74900000578-858_634x562.jpg,0
41.Damian_Gatica.jpg,1
30.7999320_89056546.jpg,1
141.181011082257-01-mnuchin-file-exlarge-169.jpg,1
33.500_F_116736079_fwLPYWGzBJAjmhg6AKuGS0yfiNIQ3tWY.jpg,0
55.bigstock-confused-african-woman-looking-49167365.jpg,1
69.person-clipart-confused-14.jpg,1
359.656.large.jpg,0
171.pbs.twimg.com-85aba06c.jpg,0
438.19U1hWv.jpg,1
164.38080-Ivan-Illich-hp_m.jpg,0
123.Mark-P-Donahue.jpg,1
73.confused-male-doctor-looking-digital-tablet-mature-isolated-over-white-background-32062138.jpg,1
354.charlotte-tilbury-airbrush-flawless-finish-foundation-review-swatches-256x256.jpg,0
23.983-portrait-256.jpg,0
78.joel_klettke.jpg,0
62.Amy_v1_Full.jpg,0
260.121203_cn-lincoln-1_p465-NEW.jpg,0
334.im-confused.jpg,1
161.can-parent-loan-transferred-student-128x128.jpg,1
256.man-looking-at-paper-document-concentrating-confused_large.jpg,1
161.109715535-portrait-of-a-attractive-mature-man-looking-neutral-relaxed-and-serious-in-facial-expressions-human-.jpg,0
295.depositphotos_209606838-stock-photo-woman-looking-laptop-confused-face.jpg,1
204.alexandra-petri.jpeg.256x256_q100_crop-smart.jpg,1
151.256x256.jpg,1
325.33640149-smiling-little-girl-on-the-floor-of-the-led-does-not-show-his-hand-isolated-on-white-background-alen.jpg,0
282.KeithParker_1.jpg,0
86.BN-TD637_1net_GR_20170426131157.jpg,0
120.o.jpg,0
103.robert-pattinson.jpg,0
51.andrea-abrahams-wide.jpg,0
217.yM4RFGa6_400x400.jpg,1
250.mulholland61.jpg,1
423.41nvLf4YxiL._AA256_.jpg,1
111.4454106454_cdc60a4815_b.jpg,1
430.tokyo-airport-cfdbbaa9a3c0924f461246254594c4be0a2772b95c8cc7cfd5cfaaa7807ecfa2.jpg,0
567.256x256bb.jpg,1
78.smiling-waitress.jpg,0
68.12170.jpg,1
420.s_1203401_52ad0ae102f2d.jpg,1
107.expression-clipart-confused-person-310066-2714853.jpg,1
256.hq22ysjb2dx9vpmjx87a.jpg,1
"448.71MFLkD3LwL._CR0,204,1224,1224_UX256.jpg",0
247.opening--256x256.jpg,1
281.128.jpg,1
291.gender-neutral-head-silhouette-person-clipart-free-1.jpg,0
"131.51xUB5isQiL._CR116,0,497,497_UX256.jpg",0
280.55520.jpg,0
210.curator-Jo%E2%95%A0%C3%AArg-Heiser-256x256.jpg,1
86.s63-jir-1712-jj-l.jpg,1
265.ccelebritiesfoto5354328-0-image-a-29_1540371475288.jpg,0
180.Ruel_PressDazedHighRise.jpg,1
40.samrat75.256.956460.jpg,0
103.confused-surprised-man-j4tm5j.jpg,1
103.cover256x256-e9e021011afa44a19e5ab034d1571e85.jpg,1
595.96060.jpg,1
186.D-1.jpg,0
274.Niequist_042.jpg,0
303.elon-musk.jpg,1
26.X_LDFoxyLady05_X.256.729389.jpg,0
194.86333.jpg,1
232.ad3.jpg,1
452.220093.2919a7a114fe1d552f574f2160286d28.256p.jpg,1
2.ops.meme_.nba_-1024x768.jpg,1
308.easily-confused-words-homophones-bruce-worden-fb31__700-png.jpg,1
57.p01br07n.jpg,0
262.91BNWMg-PtL._SL1500_.jpg,1
43.chriscombs.jpg,1
309.744501.jpg,1
135.bong_shop.jpg,1
436.devon-cook-mark-sanchez-256x256.jpg,1
156.GTY_kanye_west1_ml_150410_12x5_992.jpg,0
179.a5d0f76f8f786380a8b126413b2be2dax96.jpg,1
320.et_confused_person_with_question_mark_and_icons_flat_powerpoint_design_Slide03.jpg,1
36.maxresdefault.jpg,0
190.depositphotos_204663360-stock-video-young-confused-woman-looking-at.jpg,1
84.square_thumb%402x.jpg,0
307.person_confused_lot_words_background-lg-19480-0.jpg,1
36.Michael%20Kellman.jpg,1
152.500_F_211853740_TsDY8JSMjdwFPra6quggTiPih3UTUjVo.jpg,1
189.Portrait-103%252520white.jpg,0
120.inajel.256.396573.jpg,0
211.IMG_9962.jpg,0
52.15197034.jpg,1
238.existential-zues-pug-painting-by-artist-mendyz-quizzical-confused-dog-looking-with-big-eyes-mendyz.jpg,1
315.daejns254wb31.jpg,1
48.IMG_6290.jpg,0
158.stock-vector-unidentified-neutral-person-with-head-covered-by-a-brown-paper-bag-lack-of-identity-anonymous-web-337326941.jpg,0
229.paul-w.jpg,0
180.not-smiling-girl-little-park-71716331.jpg,0
274.d-confused-person-inside-can-illustration-frustrated-man-hands-his-head-human-character-white-people-48649193.jpg,1
453.photo.jpg,1
"111.41TWigerdhL._CR0,137,367,367_UX256.jpg",0
190.Young-girl-is-confused-1.jpg,1
279.quote-i-ve-said-things-and-meant-them-but-i-m-obviously-a-very-confused-person-who-has-no-sienna-miller-20-2-0295.jpg,1
119.usa-today-8374630.0.jpg,0
245._102493984_1857d81d-4a45-4614-99b3-e4f0fd5ac65b.jpg,0
103.mendy-m.jpg,0
208.anne_lund_smiling_sun_hero.jpg,0
108.70wrz7sgnmp11.jpg,1
326.stock-photo-young-handsome-man-with-a-confused-and-thoughtful-look-looking-sideways-thinking-and-wondering-1182016951.jpg,1
83.confused-person-105856-4967462.jpg,1
222.1312.i004.016.P.m001.c20.girl_print.jpg,0
208.labelsapril092019.jpg,1
285.TlBxbIq.jpg,1
72.fnhum-06-00122-g001.jpg,0
146.94817932-portrait-of-attractive-smiling-bald-man-with-beard-showing-okay-sign-and-standing-with-not-bad-expre.jpg,0
48.confused-person-image-150990-7772405.jpg,1
437.22.jpg,0
125.Phil%20Newton.jpg,0
135.mia-5-256x256.jpg,0
146.confused-love-quotes.jpg,1
147.23931309757_f6f044_128sq.jpg,0
54.18631.jpg,1
275.il_794xN.1462480022_ik93.jpg,0
237.ideas-mods-are-asleep-post-confused-looking-anime-girls-with-question-this-year.jpg,1
109.3_xgOGP2K4iJkuWaJLnr0eMGY5SD41TDhj-1.jpg,0
40.full-body-little-girl-thinking-looking-up-confused-about-idea_1187-10765.jpg,1
74.d29f4343-ant-96x96.jpg,1
255.02-dazed-and-confused.jpg,1
558.1511651.773625c631df4b65e7f4a0a6c3fc8543.256c.jpg,1
318.confused-puzzled-woman-holding-her-smart-phone-human-emotions-body-language-prd04r.jpg,1
303.GRCE_256.jpg,0
"185.ra,unisex_tshirt,x2200,heather_grey,front-c,392,146,750,1000-bg,f8f8f8.jpg",1
14.shutterstock_732336316-770x514.jpg,0
79.15566.jpg,1
60.Louis-T-cropped.jpg,0
478.10649.jpg,1
637.51609.jpg,1
270.f5d73e67ee5f0a0297d59df7d9232a2a.jpg,1
48.avatars-000380433683-sl3ypu-original.jpg,1
418.PAzuufQM_400x400.jpg,1
83.pbs.twimg.com-8ca77c2f.jpg,0
243.286476-I-m-Confused.jpg,1
280.CommonlyConfusedWords_EmigrateImmigrate-B.jpg,1
5.confused-young-handsome-man-scratching-head_1262-4909.jpg,1
154.293122227013201.jpg,1
94.unidentified-neutral-person-head-covered-600w-337326941.jpg,0
34.img_4811.jpg,1
22.confused.jpg,1
213.how-do-i-find-out-if-my-broadband-speeds-are-up-to-scratch.jpg,1
350.iStock-664160312-1920x0-c-default-thegem-post-thumb-large.jpg,1
158.laurdiy-t-shirt-wassabi-if-you-re-not-smiling-t-shirt-turquoise-of-laurdiy-t-shirt.jpg,0
146.image.jpg,1
474.335841.jpg,1
224.fmogang62iu21.jpg,1
138.d7110d4dfc45d32411a868ea92590c2ee9e74534r1-1080-1080v2_128.jpg,1
587.24762.jpg,1
167.nDLZM9IDAE39A.jpg,1
184.large.jpg,0
421.46.jpg,0
379.268090160024201.jpg,1
115.graphicstock-angry-confused-asian-businesswoman-looking-at-smartphone-isolated-on-a-white-background_H_fmGgNHhg_SB_PM.jpg,1
332.picture-7879339-1545239635.jpg,1
210.5cc34e334a167509fa32aaa4-1920-960.jpg,1
79.Prince-Harry-Meg-Gender-Neutral-Nursery.jpg,0
33.confused_wide-f47e5135dacfccff7e9bbc7d662ec051eb117489.jpg,1
472.2867e1113ddf397002953590d05f6c1e-256x256.jpg,0
105.do-lactaid-pills-work.jpg,1
238.12109.jpg,1
53.not-smiling-6470739.jpg,0
439.GettyImages-1141282215-256x256.jpg,1
279.a-young-man-looking-confused-reading-an-instruction-manual-for-a-dslr-C2806K.jpg,1
239.final-3.jpg,1
189.8139107-a-young-man-caught-in-a-dilemma-looking-into-the-camera-with-a-confused-look-on-his-face-isolated-on.jpg,1
